frame;ID;left_xmin;left_ymin;left_xmax;left_ymax;f;C_x;C_y;x_il;v_il;x_ir;v_ir;disparitas;X_val;Y_val;Z_val;distance_cm;;X_actual;Y_actual;Z_actual
6;3;1252;283;1324;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1288;315;1108;311;180;0.21663434976536186;0.21659041554530817;0.6843756075801869;72.26;;;;
6;4;1315;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
6;5;1501;242;1551;294;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;268;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
6;6;1020;185;1068;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;209;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
6;7;1234;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1259;231;1132;230;127;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;105.56;;;;
6;8;1085;199;1135;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;223;984;223;126;0.1398987046196085;0.23350988231864744;10.215.032.098.694.100;103.81;;;;
6;9;1265;187;1316;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1171;208;119;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;114.42;;;;
6;10;1379;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;228;1276;227;125;0.4204687408690188;0.23953623512763406;10.272.744.550.791.800;111.78;;;;
6;11;486;356;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;399;306;393;237;-0.21280544100910687;0.2013445133927168;0.49850620413146585;54.25;;;;
6;12;866;191;918;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;212;764;213;128;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;101.72;;;;
6;13;1224;243;1283;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1103;263;150;0.23195211424467743;0.22594926302579818;0.840857102927854;87.86;;;;
6;14;896;317;979;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
6;15;505;282;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;539;317;343;316;196;-0.2597706408826233;0.1999703494167211;0.6278957670457891;67.95;;;;
6;16;1457;298;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1301;325;188;0.33575546102667886;0.21345638340173265;0.6517414613585605;73.69;;;;
6;17;1438;226;1490;267;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;246;1326;245;138;0.4356597904821861;0.23053081578732654;0.9226735918388962;102.68;;;;
6;18;1135;257;1193;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;281;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
6;19;570;268;633;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
6;20;709;205;764;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;228;603;227;133;-0.20501772925999626;0.22512804053349061;0.9654835104127693;99.24;;;;
7;0;678;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;506;337;205;-0.14765040769782167;0.20234750755325792;0.5938884930874445;61.27;;;;
7;1;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
7;2;846;238;903;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;718;263;156;-0.06860238945027783;0.21459334665914098;0.810055406962154;81.67;;;;
7;3;1315;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;294;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
7;4;1250;284;1325;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;316;1108;311;179;0.217173988459811;0.21838118235707488;0.6878636304620342;72.66;;;;
7;5;1020;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;208;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
7;6;1233;212;1285;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1259;231;1132;231;127;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;105.56;;;;
7;7;1500;242;1552;294;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;268;1374;268;152;0.44449651671708595;0.2243440996144184;0.8290034632613101;94.61;;;;
7;8;489;357;599;441;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;399;306;393;238;-0.21140693485587972;0.20049852804232723;0.49641164024856055;53.97;;;;
7;9;1085;199;1134;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;224;984;223;125;0.14005758206889368;0.23620961612728414;10.291.950.794.545.200;104.63;;;;
7;10;1379;204;1424;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1276;226;125;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;111.81;;;;
7;11;866;190;917;235;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;214;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
7;12;1265;188;1316;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;210;1171;208;119;0.3296996723082609;0.23588912775846593;10.881.483.873.615.800;114.39;;;;
7;13;1224;243;1285;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1103;263;151;0.23121096794808327;0.22445291029052802;0.8352885128422392;87.27;;;;
7;14;507;282;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;317;341;316;199;-0.25525128939464925;0.19695572103355447;0.6184300017134406;66.81;;;;
7;15;1457;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;325;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
7;16;896;317;979;376;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
7;17;1437;226;1491;265;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1326;246;138;0.4356597904821861;0.22977750532529073;0.9231085158369359;102.7;;;;
7;18;1136;257;1193;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;281;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
7;19;570;268;631;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;600;295;420;294;180;-0.24218147323332082;0.2050396551274267;0.6910444422167956;73.36;;;;
7;20;708;204;764;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;227;603;227;133;-0.20501772925999626;0.22434641012927314;0.965934784937051;99.27;;;;
8;0;924;259;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
8;1;677;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;507;338;204;-0.14837418420614434;0.20333940710008763;0.5967997111908145;61.61;;;;
8;2;1501;242;1550;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;267;1374;268;151;0.4466452418380007;0.22514136620947459;0.8348910326321102;95.25;;;;
8;3;845;238;904;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;262;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
8;4;1315;268;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;294;1177;295;171;0.2701551132473836;0.21522328116477116;0.7277661936301327;78.04;;;;
8;5;1252;283;1323;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1108;310;179;0.217173988459811;0.21780041786679033;0.6881989349968358;72.68;;;;
8;6;1020;185;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;209;926;208;118;0.08224289181169037;0.23700719796183484;10.978.786.237.945.600;110.83;;;;
8;7;1234;212;1284;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1259;232;1132;230;127;0.27963032501933355;0.2390382422519527;100.920.652.628.331;105.54;;;;
8;8;1085;199;1135;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;223;983;223;127;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;102.96;;;;
8;9;488;357;600;442;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;399;306;393;238;-0.21140693485587972;0.20049852804232723;0.49641164024856055;53.97;;;;
8;10;1379;203;1423;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1276;227;125;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;111.81;;;;
8;11;866;191;918;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;892;212;764;213;128;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;101.72;;;;
8;12;1264;186;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;208;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
8;13;1224;243;1283;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1103;263;150;0.23195211424467743;0.22594926302579818;0.840857102927854;87.86;;;;
8;14;1457;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1301;324;188;0.33575546102667886;0.21345638340173265;0.6517414613585605;73.69;;;;
8;15;506;282;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;317;343;316;197;-0.2578426730433259;0.1989552715009002;0.6247084788881964;67.55;;;;
8;16;1439;226;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1465;246;1326;245;139;0.433389137482019;0.22887232070971986;0.9160356523292639;101.95;;;;
8;17;1136;258;1194;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1165;281;1001;280;164;0.14774014068483743;0.21616915920904714;0.7635870290441215;78.21;;;;
8;18;896;317;979;376;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
8;19;569;268;633;323;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
8;20;709;205;764;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;736;228;603;227;133;-0.20501772925999626;0.22512804053349061;0.9654835104127693;99.24;;;;
9;0;677;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;507;338;204;-0.14837418420614434;0.20333940710008763;0.5967997111908145;61.61;;;;
9;1;925;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;960;283;794;284;166;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;75.77;;;;
9;2;1251;283;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1108;311;179;0.217173988459811;0.21780041786679033;0.6881989349968358;72.68;;;;
9;3;845;238;903;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;262;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
9;4;1314;267;1381;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1347;294;1177;295;170;0.27103814906966844;0.2164893004657404;0.7320471712397217;78.5;;;;
9;5;1020;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;926;208;118;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;110.86;;;;
9;6;1234;211;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1259;231;1132;230;127;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;105.56;;;;
9;7;1500;242;1551;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;267;1374;268;151;0.4466452418380007;0.22514136620947459;0.8348910326321102;95.25;;;;
9;8;1086;200;1134;249;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;224;983;223;127;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;102.93;;;;
9;9;488;357;600;441;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;399;304;394;240;-0.2096452103987474;0.19882770697530783;0.49227487657982255;53.46;;;;
9;10;1265;186;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1170;208;120;0.3269521750390254;0.23305707799580427;10.795.806.467.313.100;113.43;;;;
9;11;1380;204;1424;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1402;227;1276;227;126;0.41808437803243104;0.23681009958089932;1.019.597.828.544.660;110.93;;;;
9;12;866;190;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
9;13;1224;244;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;263;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
9;14;1457;299;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1489;326;1300;325;189;0.3339789771059028;0.21232698454775525;0.6482930938381448;73.27;;;;
9;15;1136;257;1192;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;281;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
9;16;507;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;341;316;199;-0.25525128939464925;0.19643332483375078;0.6187316073000209;66.83;;;;
9;17;1438;225;1490;265;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;245;1326;246;138;0.4356597904821861;0.22977750532529073;0.9231085158369359;102.7;;;;
9;18;896;317;979;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;732;345;205;-0.01531470378697078;0.2058972534377776;0.5918390463454624;59.41;;;;
9;19;710;204;764;250;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;737;227;603;227;134;-0.2025919325979145;0.22267218318800988;0.9587263163927445;98.48;;;;
9;20;570;268;633;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
10;0;678;310;745;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;711;339;507;337;204;-0.14837418420614434;0.20333940710008763;0.5967997111908145;61.61;;;;
10;1;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;795;284;164;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;76.76;;;;
10;2;846;238;903;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;263;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
10;3;1315;268;1381;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1348;295;1177;295;171;0.2701551132473836;0.21583121592360702;0.7274152023334691;78.02;;;;
10;4;1251;283;1324;348;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1109;311;178;0.21839406704666392;0.21902401571997454;0.6920652211485037;73.12;;;;
10;5;1020;185;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;209;926;207;118;0.08224289181169037;0.23700719796183484;10.978.786.237.945.600;110.83;;;;
10;6;1500;241;1551;294;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1525;267;1374;268;151;0.4466452418380007;0.22514136620947459;0.8348910326321102;95.25;;;;
10;7;1234;211;1284;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1259;231;1132;230;127;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;105.56;;;;
10;8;1086;200;1134;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1110;224;983;223;127;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;102.93;;;;
10;9;488;357;600;443;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;544;400;305;392;239;-0.21052238701129444;0.20009458794073143;0.4940834764327528;53.71;;;;
10;10;866;191;917;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
10;11;1379;204;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;228;1276;227;125;0.4204687408690188;0.23953623512763406;10.272.744.550.791.800;111.78;;;;
10;12;1264;186;1315;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1289;209;1171;208;118;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;115.39;;;;
10;13;1223;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1253;266;1104;264;149;0.233508839843635;0.22746570103268274;0.8465004391891148;88.48;;;;
10;14;507;281;574;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;343;316;197;-0.2578426730433259;0.19842757178637765;0.6250131464604272;67.56;;;;
10;15;1455;298;1521;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1488;326;1300;324;188;0.33511695558274823;0.21345638340173265;0.6517414613585605;73.66;;;;
10;16;1438;226;1491;266;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1464;246;1326;245;138;0.4356597904821861;0.23053081578732654;0.9226735918388962;102.68;;;;
10;17;1136;257;1193;304;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1164;280;1001;281;163;0.1479100861892907;0.21685757832222577;0.7686398299077631;78.72;;;;
10;18;896;317;979;375;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;937;346;731;345;206;-0.01524036056470393;0.20489775220749715;0.5889660412661155;59.08;;;;
10;19;569;268;633;322;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;601;295;420;294;181;-0.24018025501955134;0.203906839353242;0.6872265171216753;72.91;;;;
10;20;710;205;764;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;737;228;603;227;134;-0.2025919325979145;0.22344798052950937;0.9582784095887932;98.45;;;;
11;0;678;310;746;368;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;712;339;507;338;205;-0.14706485148582674;0.20234750755325792;0.5938884930874445;61.26;;;;
11;1;924;258;995;308;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;959;283;794;284;165;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;76.26;;;;
11;2;1315;268;1380;321;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1347;294;1177;295;170;0.27103814906966844;0.2164893004657404;0.7320471712397217;78.5;;;;
11;3;846;238;903;287;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;874;262;717;263;157;-0.06816543155569008;0.21322651005621654;0.8048958183827772;81.12;;;;
11;4;1251;283;1323;347;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1287;315;1109;311;178;0.21839406704666392;0.21902401571997454;0.6920652211485037;73.12;;;;
11;5;1500;242;1552;293;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1526;267;1374;267;152;0.44449651671708595;0.22366017301072805;0.8293983284700567;94.63;;;;
11;6;1020;184;1068;233;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1044;208;927;208;117;0.08294582251093557;0.23814438047637254;1.107.775.189.055.450;111.84;;;;
11;7;1233;212;1284;251;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1258;231;1132;230;126;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;106.41;;;;
11;8;1085;199;1134;248;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1109;223;983;223;126;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;103.79;;;;
11;9;488;356;598;441;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;543;398;306;393;237;-0.21280544100910687;0.2009058769211517;0.49875945101640035;54.26;;;;
11;10;1379;203;1424;252;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1401;227;1276;227;125;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;111.81;;;;
11;11;1265;187;1316;232;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1290;209;1171;209;119;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;114.42;;;;
11;12;507;281;573;352;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;540;316;341;317;199;-0.25525128939464925;0.19643332483375078;0.6187316073000209;66.83;;;;
11;13;1224;243;1284;289;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1254;266;1104;263;150;0.2327523744010705;0.22594926302579818;0.840857102927854;87.88;;;;
11;14;866;190;916;234;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;891;212;764;213;127;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;102.56;;;;
11;15;1458;299;1522;354;10.511.309.814.453.100;9.631.541.137.695.310;5.468.471.069.335.930;1490;326;1300;324;190;0.33285297734986624;0.21120947410276705;0.6448810249232073;72.89;;;;
