frame;ID;X_pc;Y_pc;Z_pc;Z_slant_pc;cm_pc;X_ts;Y_ts;Z_ts;Z_slant_ts;cm_ts;X_actual;Y_actual;Z_actual;jarak actual;
7;20;-0.19919685;0.22985625;0.9541801;10.000.783;97.99;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
8;0;0.0017232437;0.22459163;0.75950587;0.88886243;86.61;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;0.7932439351239569;76.76;;;;;
8;1;-0.149742;0.20913336;0.59190905;0.6628266;63.19;-0.14837418420614434;0.20333940710008763;0.5967997111908145;0.6477126741820741;61.61;;;;;
8;2;0.44056192;0.2305618;0.8180014;0.96259767;94.16;0.4466452418380007;0.22514136620947459;0.8348910326321102;0.9732541513935125;95.25;;;;;
8;3;-0.07654781;0.22310138;0.81012046;0.8698862;84.66;-0.06816543155569008;0.21322651005621654;0.8048958183827772;0.8354455991266025;81.12;;;;;
8;4;0.27882886;0.22525153;0.73226726;0.8765116;85.34;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
8;5;0.21367237;0.22228035;0.676647;0.78462094;75.87;0.217173988459811;0.21780041786679033;0.6881989349968358;0.7538032484788518;72.68;;;;;
8;6;0.08392855;0.25005397;10.830.451;11.143.718;109.63;0.08224289181169037;0.23700719796183484;10.978.786.237.945.600;11.261.766.192.406.500;110.83;;;;;
8;7;0.288269;0.24635708;10.105.094;11.070.246;108.88;0.27963032501933355;0.2390382422519527;100.920.652.628.331;10.741.648.907.975.600;105.54;;;;;
8;8;0.13472585;0.24618009;1.008.119;10.561.838;103.71;0.13879714001630447;0.23167122182794953;10.134.598.775.082.300;10.488.265.463.931.400;102.96;;;;;
8;9;-0.21498996;0.2085926;0.48912406;0.59349954;55.88;-0.21140693485587972;0.20049852804232723;0.49641164024856055;0.5756014840378405;53.97;;;;;
8;10;0.78277624;0.42321128;19.424.132;20.641.785;205.45;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;11.358.051.679.441.300;111.81;;;;;
8;11;-0.070896186;0.24092877;10.531.566;10.830.909;106.45;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;10.367.142.649.125.500;101.72;;;;;
8;12;0.33469945;0.25448135;11.072.999;12.215.718;120.51;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
8;13;0.23728894;0.23428759;0.8422452;0.9440966;92.27;0.23195211424467743;0.22594926302579818;0.840857102927854;0.9010524514747745;87.86;;;;;
8;14;0.34349275;0.22514337;0.6477421;0.8102113;78.51;0.33575546102667886;0.21345638340173265;0.6517414613585605;0.763585155485606;73.69;;;;;
8;15;-0.26358116;0.20847997;0.6155251;0.73363936;70.59;-0.2578426730433259;0.1989552715009002;0.6247084788881964;0.7045045973554243;67.55;;;;;
8;16;0.80452436;0.4029664;17.121.834;15.891.215;157.65;0.433389137482019;0.22887232070971986;0.9160356523292639;10.389.080.806.369.500;101.95;;;;;
8;17;0.15529309;0.22745836;0.7697216;0.8417227;81.76;0.14774014068483743;0.21616915920904714;0.7635870290441215;0.8072307015266142;78.21;;;;;
8;18;-0.019113325;0.211416;0.58178246;0.65847164;62.74;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
8;19;-0.2449217;0.20495087;0.69978535;0.77383935;74.75;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
8;20;-0.20378532;0.23064944;0.9535359;10.400.037;102.06;-0.20501772925999626;0.22512804053349061;0.9654835104127693;10.123.602.682.959.900;99.24;;;;;
9;0;-0.14994806;0.21059759;0.58908343;0.66475147;63.4;-0.14837418420614434;0.20333940710008763;0.5967997111908145;0.6477126741820741;61.61;;;;;
9;1;0.0044215573;0.23852837;0.7941444;0.94053674;91.9;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
9;2;0.21446133;0.22341971;0.6768726;0.7788759;75.28;0.217173988459811;0.21780041786679033;0.6881989349968358;0.7538032484788518;72.68;;;;;
9;3;-0.07653336;0.22574806;0.81067574;0.8829989;86.01;-0.06816543155569008;0.21322651005621654;0.8048958183827772;0.8354455991266025;81.12;;;;;
9;4;0.2801361;0.22493917;0.7322792;0.8939487;87.13;0.27103814906966844;0.2164893004657404;0.7320471712397217;0.810075525113144;78.5;;;;;
9;5;0.08955024;0.2478401;10.695;11.108.742;109.27;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
9;6;0.2985978;0.25372857;10.438.118;11.291.744;111.13;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;10.744.271.328.607.400;105.56;;;;;
9;7;0.44502136;0.23300847;0.8180813;0.9835882;96.3;0.4466452418380007;0.22514136620947459;0.8348910326321102;0.9732541513935125;95.25;;;;;
9;8;0.13488048;0.2434365;10.004.494;1.041.805;102.24;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;10.485.510.855.904.600;102.93;;;;;
9;9;-0.21410939;0.20484886;0.48823488;0.58395094;54.86;-0.2096452103987474;0.19882770697530783;0.49227487657982255;0.5708048050041918;53.46;;;;;
9;10;0.33363134;0.25439397;11.038.471;12.889.338;127.33;0.3269521750390254;0.23305707799580427;10.795.806.467.313.100;1.151.827.981.585.570;113.43;;;;;
9;11;0.77383506;0.41845578;19.198.797;19.363.811;192.6;0.41808437803243104;0.23681009958089932;1.019.597.828.544.660;11.271.438.694.289.500;110.93;;;;;
9;12;-0.07372147;0.2455993;10.675.596;10.996.103;108.13;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
9;13;0.23231113;0.2329911;0.8370562;0.9257695;90.39;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
9;14;0.34130555;0.2239745;0.64870507;0.80978984;78.47;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
9;15;0.16316502;0.23133117;0.777437;0.9164301;89.43;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
9;16;-0.26105544;0.20698714;0.6161852;0.7303672;70.25;-0.25525128939464925;0.19643332483375078;0.6187316073000209;0.6975443166673642;66.83;;;;;
9;17;0.44680488;0.24406052;0.93641526;13.206.863;130.55;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
9;18;-0.01795498;0.2108151;0.58046967;0.6420655;61.01;-0.01531470378697078;0.2058972534377776;0.5918390463454624;0.6268186946034789;59.41;;;;;
9;19;-0.20274428;0.2314888;0.9545953;10.975.704;107.92;-0.2025919325979145;0.22267218318800988;0.9587263163927445;1.004.879.366.920.960;98.48;;;;;
9;20;-0.24281181;0.20874383;0.69393426;0.7728685;74.65;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
10;0;-0.14739944;0.20935506;0.58804536;0.6615388;63.06;-0.14837418420614434;0.20333940710008763;0.5967997111908145;0.6477126741820741;61.61;;;;;
10;1;-0.0016342037;0.23306145;0.7913213;0.90078884;87.83;-0.0030405839038532977;0.2174369255963756;0.7628550837791278;0.7932439351239569;76.76;;;;;
10;2;-0.08042597;0.22305086;0.8103824;0.865539;84.21;-0.06816543155569008;0.21322651005621654;0.8048958183827772;0.8354455991266025;81.12;;;;;
10;3;0.27833882;0.22384544;0.73116255;0.8620442;83.85;0.2701551132473836;0.21583121592360702;0.7274152023334691;0.8054190062114323;78.02;;;;;
10;4;0.21306695;0.22265027;0.67582935;0.755388;72.84;0.21839406704666392;0.21902401571997454;0.6920652211485037;0.7580380981894074;73.12;;;;;
10;5;0.09213954;0.24904297;10.736.668;11.112.834;109.31;0.08224289181169037;0.23700719796183484;10.978.786.237.945.600;11.261.766.192.406.500;110.83;;;;;
10;6;0.44696894;0.23137198;0.8176673;0.9722709;95.15;0.4466452418380007;0.22514136620947459;0.8348910326321102;0.9732541513935125;95.25;;;;;
10;7;0.3031341;0.25158927;10.501.086;11.226.183;110.47;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;10.744.271.328.607.400;105.56;;;;;
10;8;0.13499448;0.24363181;10.007.558;10.419.095;102.25;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;10.485.510.855.904.600;102.93;;;;;
10;9;-0.21385518;0.20690483;0.48787856;0.58616674;55.1;-0.21052238701129444;0.20009458794073143;0.4940834764327528;0.5731282589787202;53.71;;;;;
10;10;-0.08139796;0.2529445;1.102.111;1.126.661;110.88;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
10;11;0.7592833;0.41089827;18.742.301;19.069.958;189.65;0.4204687408690188;0.23953623512763406;10.272.744.550.791.800;11.355.458.493.805.200;111.78;;;;;
10;12;0.33428693;0.25316995;10.964.127;13.329.728;131.79;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
10;13;0.23741834;0.23551922;0.85311955;0.94801176;92.67;0.233508839843635;0.22746570103268274;0.8465004391891148;0.907099783363867;88.48;;;;;
10;14;-0.26076734;0.20616311;0.61406016;0.7149809;68.64;-0.2578426730433259;0.19842757178637765;0.6250131464604272;0.7046259848568805;67.56;;;;;
10;15;0.33993915;0.22404057;0.64837134;0.8085221;78.34;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
10;16;0.4573785;0.24595131;0.9343014;14.408.993;142.7;0.4356597904821861;0.23053081578732654;0.9226735918388962;10.460.738.344.626.700;102.68;;;;;
10;17;0.16266689;0.2302871;0.77332497;0.90413547;88.17;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
10;18;-0.016808894;0.21189396;0.58141565;0.6739435;64.36;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
10;19;-0.2435409;0.21026738;0.69115096;0.7695048;74.31;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
10;20;-0.20642988;0.23151425;0.9542924;11.090.931;109.09;-0.2025919325979145;0.22344798052950937;0.9582784095887932;10.046.243.086.052.100;98.45;;;;;
11;0;-0.14860322;0.20961204;0.58890563;0.6649399;63.41;-0.14706485148582674;0.20234750755325792;0.5938884930874445;0.6444192164866281;61.26;;;;;
11;1;0.0006175197;0.22463506;0.7627211;0.8544429;83.07;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
11;2;0.2786574;0.2249388;0.7329426;0.87770617;85.46;0.27103814906966844;0.2164893004657404;0.7320471712397217;0.810075525113144;78.5;;;;;
11;3;-0.067178436;0.22367802;0.8072619;0.85313624;82.94;-0.06816543155569008;0.21322651005621654;0.8048958183827772;0.8354455991266025;81.12;;;;;
11;4;0.21324036;0.22243674;0.67566615;0.756119;72.92;0.21839406704666392;0.21902401571997454;0.6920652211485037;0.7580380981894074;73.12;;;;;
11;5;0.4457034;0.23142529;0.81813586;0.96284884;94.18;0.44449651671708595;0.22366017301072805;0.8293983284700567;0.9672138406959112;94.63;;;;;
11;6;0.09102024;0.24988711;10.784.279;11.156.179;109.75;0.08294582251093557;0.23814438047637254;1.107.775.189.055.450;11.361.155.860.700.600;111.84;;;;;
11;7;0.29745173;0.2515395;10.369.251;11.127.108;109.46;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
11;8;0.1349397;0.24349456;0.99870354;10.416.436;102.23;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;1.057.024.913.475.820;103.79;;;;;
11;9;-0.21406911;0.20385355;0.48840773;0.5805842;54.5;-0.21280544100910687;0.2009058769211517;0.49875945101640035;0.5782822123174104;54.26;;;;;
11;10;0.7585838;0.41052264;18.821.602;19.154.594;190.5;0.4204687408690188;0.23870458037754655;10.277.546.111.730.200;11.358.051.679.441.300;111.81;;;;;
11;11;0.33505398;0.25286055;1.092.839;14.225.991;140.85;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;11.615.072.083.215.900;114.42;;;;;
11;12;-0.25727987;0.20334662;0.6147062;0.7096378;68.09;-0.25525128939464925;0.19643332483375078;0.6187316073000209;0.6975443166673642;66.83;;;;;
11;13;0.23269105;0.23271185;0.8299216;0.9182172;89.62;0.2327523744010705;0.22594926302579818;0.840857102927854;0.9012587890253615;87.88;;;;;
11;14;-0.077743545;0.2502601;10.947.521;11.258.126;110.79;-0.06819928626331546;0.22266708575416788;10.186.584.178.942.500;10.449.386.326.822.700;102.56;;;;;
11;15;0.34154612;0.223836;0.64768875;0.80856484;78.34;0.33285297734986624;0.21120947410276705;0.6448810249232073;0.7558254314241115;72.89;;;;;
11;16;0.44758564;0.24335231;0.9313274;13.176.676;130.24;0.4356597904821861;0.229024194863255;0.9235434398349756;1.046.510.401.352.010;102.72;;;;;
11;17;0.16373202;0.2304566;0.7731058;0.9116929;88.95;0.1479100861892907;0.21685757832222577;0.7686398299077631;0.8122264407127724;78.72;;;;;
11;18;-0.018529922;0.21113393;0.58076924;0.65980923;62.88;-0.015166735634439661;0.20390790799393435;0.5861207946899507;0.6207624753319478;58.77;;;;;
11;19;-0.24469724;0.20872569;0.6903079;0.7629989;73.63;-0.24018025501955134;0.20333249215014293;0.6875581166339928;0.7561526439909656;72.92;;;;;
11;20;-0.2029362;0.2309075;0.9554199;10.710.727;105.22;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
12;0;-0.0008409549;0.2238593;0.7621298;0.8239964;79.94;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
12;1;0.44431102;0.2320885;0.8178662;0.97207314;95.13;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
12;2;-0.14686751;0.20890263;0.5880741;0.65890294;62.78;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
12;3;-0.071751475;0.22418347;0.8071526;0.86323345;83.97;-0.06697426411888852;0.211876975182443;0.7998015410512406;0.8300963255759343;80.56;;;;;
12;4;0.2118289;0.22207312;0.6769021;0.7719457;74.56;0.21771969051037762;0.21960804293211464;0.6917280328803604;0.7577052379579682;73.08;;;;;
12;5;0.2801982;0.22545624;0.7327636;0.8946164;87.2;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
12;6;0.090047926;0.25263628;1.093.644;1.126.817;110.89;0.08122561195186868;0.236126207760471;10.983.872.637.244.700;11.264.136.749.615.700;110.85;;;;;
12;7;0.3022687;0.25313646;10.480.616;11.320.627;111.43;0.2786851358582394;0.23821968442706343;10.096.791.208.638.500;10.741.815.256.767.600;105.54;;;;;
12;8;0.13623038;0.24509329;10.007.046;10.421.078;102.27;0.14005758206889368;0.23620961612728414;10.291.950.794.545.200;10.652.012.113.302.300;104.63;;;;;
12;9;-0.25817683;0.20601852;0.614187;0.7138047;68.52;-0.2597706408826233;0.19943995735671632;0.6282019890444089;0.7084453553340366;67.96;;;;;
12;10;-0.21462114;0.20603895;0.48751855;0.5850235;54.98;-0.21140693485587972;0.20049852804232723;0.49641164024856055;0.5756014840378405;53.97;;;;;
12;11;0.7491292;0.40555197;18.652.257;18.235.955;181.26;0.4147923750557977;0.23576401095239574;10.110.969.046.054.900;11.180.135.660.033.800;110.0;;;;;
12;12;0.33283198;0.25271347;10.930.828;13.521.088;133.72;0.3296996723082609;0.23501554083610515;1.088.652.753.006.370;11.615.072.083.215.900;114.42;;;;;
12;13;-0.073284656;0.24542277;10.685.695;11.006.825;108.24;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;10.367.142.649.125.500;101.72;;;;;
12;14;0.24184194;0.23511519;0.8476179;0.97674;95.6;0.2327523744010705;0.22525621740072532;0.8412572330060505;0.9014586864366083;87.9;;;;;
12;15;0.34071457;0.22393402;0.6460129;0.8073763;78.22;0.3339789771059028;0.21232698454775525;0.6482930938381448;0.7595450223877986;73.27;;;;;
12;16;0.44487843;0.2437047;0.9358874;13.053.299;128.99;0.433389137482019;0.228124429747411;0.9164674473776774;10.391.243.823.710.100;101.97;;;;;
12;17;0.15719076;0.22893366;0.774033;0.86498183;84.15;0.14774014068483743;0.21553527601538292;0.7639530016766183;0.8074074517536471;78.22;;;;;
12;18;-0.0191068;0.20863323;0.580776;0.6289386;59.63;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
12;19;-0.24191907;0.2116136;0.69254255;0.77651733;75.03;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
12;20;-0.20465216;0.23078206;0.95553386;10.844.078;106.58;-0.2025919325979145;0.22267218318800988;0.9587263163927445;1.004.879.366.920.960;98.48;;;;;
13;0;-0.0058704545;0.22153884;0.74657524;0.7783458;75.22;-0.0030221561226178232;0.21611912604730665;0.7582317196350119;0.7884363961232056;76.26;;;;;
13;1;-0.14806147;0.20655239;0.591105;0.6569989;62.58;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
13;2;0.21243423;0.2219721;0.67707837;0.76057696;73.38;0.21839406704666392;0.21902401571997454;0.6920652211485037;0.7580380981894074;73.12;;;;;
13;3;0.2799501;0.22560534;0.73355925;0.8718997;84.87;0.2701551132473836;0.21583121592360702;0.7274152023334691;0.8054190062114323;78.02;;;;;
13;4;-0.07412666;0.22313422;0.8078382;0.85753196;83.39;-0.06816543155569008;0.21322651005621654;0.8048958183827772;0.8354455991266025;81.12;;;;;
13;5;0.09104878;0.25061345;10.852.065;11.230.454;110.51;0.08224289181169037;0.236126207760471;10.983.872.637.244.700;1.126.487.487.883.030;110.86;;;;;
13;6;0.2874172;0.24666843;10.061.375;11.056.744;108.74;0.2808969226507651;0.2401103168431512;10.176.924.472.199.100;10.827.067.758.805.500;106.41;;;;;
13;7;-0.018533932;0.21098784;0.5811396;0.64713395;61.55;-0.01524036056470393;0.20489775220749715;0.5889660412661155;0.6237758854063747;59.08;;;;;
13;8;0.44468623;0.23133507;0.81642884;0.9624981;94.15;0.44449651671708595;0.2243440996144184;0.8290034632613101;0.9670336966748745;94.61;;;;;
13;9;0.13714796;0.24247786;0.99524903;10.395.044;102.01;0.1389460139572358;0.23350988231864744;10.215.032.098.694.100;1.057.024.913.475.820;103.79;;;;;
13;10;0.76167196;0.40996158;18.841.705;19.084.555;189.79;0.41808437803243104;0.23681009958089932;1.019.597.828.544.660;11.271.438.694.289.500;110.93;;;;;
13;11;-0.07263385;0.24855357;10.776.153;11.096.652;109.15;-0.0667286744686102;0.22092749914671345;10.107.001.490.044.500;10.367.142.649.125.500;101.72;;;;;
13;12;0.3349991;0.25483418;11.032.915;1.319.169;130.39;0.3314764574680008;0.23700719796183484;10.978.786.237.945.600;11.710.621.359.801.100;115.39;;;;;
13;13;-0.21500745;0.20611331;0.48874947;0.58753127;55.24;-0.21140693485587972;0.20049852804232723;0.49641164024856055;0.5756014840378405;53.97;;;;;
13;14;0.23471388;0.23312224;0.8395831;0.9250476;90.32;0.233508839843635;0.22676800409468992;0.8469032547040777;0.9073010684412146;88.5;;;;;
13;15;0.3418769;0.22479725;0.6490179;0.8071143;78.19;0.33511695558274823;0.21345638340173265;0.6517414613585605;0.7633046141533464;73.66;;;;;
13;16;-0.25675303;0.2043592;0.61502254;0.7090524;68.03;-0.25654043732088483;0.1974254123329111;0.6218565144075967;0.7010672677616437;67.19;;;;;
13;17;0.7442238;0.37225357;15.860.732;1.551.855;153.89;0.4356597904821861;0.22977750532529073;0.9231085158369359;1.046.291.779.097.570;102.7;;;;;
13;18;0.1577817;0.22850282;0.77068;0.8677819;84.44;0.1479100861892907;0.21749535036983883;0.7682716120443921;0.8120485766888034;78.7;;;;;
13;19;-0.20551722;0.23122972;0.95506465;10.776.184;105.89;-0.20501772925999626;0.22434641012927314;0.965934784937051;1.012.617.198.056.700;99.27;;;;;
13;20;-0.24581218;0.20391336;0.69559354;0.7701689;74.37;-0.24018025501955134;0.203906839353242;0.6872265171216753;0.756005846453236;72.91;;;;;
14;0;-0.14650355;0.20873347;0.589517;0.66051817;62.95;-0.14765040769782167;0.20234750755325792;0.5938884930874445;0.6445531001616736;61.27;;;;;
14;1;-0.0023124989;0.22323443;0.76032;0.83049774;80.61;-0.0022808237154998984;0.21481720360123854;0.7536640586733552;0.7836843410811981;75.77;;;;;
14;2;-0.07422055;0.22354709;0.8091539;0.8578233;83.42;-0.06860238945027783;0.21525973668324952;0.8096706665023495;0.8406007555728156;81.65;;;;;
14;3;0.21325457;0.22285157;0.67582303;0.75199974;72.49;0.21784459752941412;0.21780041786679033;0.6881989349968358;0.7539967273314122;72.7;;;;;
14;4;0.28144923;0.2254641;0.7327769;0.86451125;84.11;0.2701551132473836;0.21522328116477116;0.7277661936301327;0.8055733849624929;78.04;;;;;
14;5;0.087659866;0.24673781;10.808.641;11.089.606;109.08;0.0819198479514573;0.23814438047637254;1.107.775.189.055.450;11.360.411.422.689.300;111.83;;;;;
14;6;0.44283342;0.23137873;0.8182416;0.9681502;94.73;0.441591310725471;0.22219834181457948;0.8239774243624093;0.9608921816063954;93.98;;;;;
14;7;0.31249434;0.25343958;10.678.015;11.432.961;112.57;0.27963032501933355;0.23821968442706343;10.096.791.208.638.500;10.744.271.328.607.400;105.56;;;;;
14;8;0.13611847;0.24504995;1.003.289;10.440.215;102.47;0.13879714001630447;0.2324897796528388;10.129.872.829.276.800;10.485.510.855.904.600;102.93;;;;;
14;9;-0.07325208;0.25055367;10.862.634;1.118.926;110.09;-0.0676664793393833;0.22092749914671345;10.107.001.490.044.500;10.367.750.496.144.400;101.73;;;;;
